id,time,doppler_frequency,weight,IR_Sensor,label
dd236ccd-08c8-4a01-bfaa-cef7d3d49add,12:41:38,102.44,72.32,54,1
0d0c8ca0-28d7-4836-b300-bc2b247f48ea,23:40:14,101.79,80.93,195,1
cedeb243-58c8-4c1e-b277-990f1c307cf7,22:12:46,96.59,79.69,255,0
c6924a9e-5caf-4f81-aba8-cd9d8286dcd8,18:15:33,104.38,75.54,243,1
7c1ae3a9-3103-4b65-aa67-a1d46ad99436,16:15:47,93.48,72.66,174,1
25c62686-9333-4bbd-86f5-74cd63997002,19:51:43,98.87,71.59,67,0
10c4bc62-34e3-4649-bf2a-39b569b99849,17:02:33,99.64,85.55,92,1
76ab5294-55bb-4dd8-8de9-ef50c7335318,0:57:14,106.39,68.24,189,1
cb54c28e-5e36-4d4b-9979-8819b1790cbb,21:30:26,108.97,87.38,45,1
e45c1efa-6cbc-4a03-bfdb-9e9bf72b2ce5,11:17:19,106.07,61.06,124,0
6ce64b4b-7427-4cd3-8c5e-37cbe933428f,16:27:23,102.31,72.47,166,0
27866312-fa64-499d-bd7a-3043e3e04858,15:13:05,93.36,76.41,146,0
2bb841dc-b5b8-47a4-a275-7688eab93a3d,7:55:07,106.07,71.5,14,0
86b9b46f-864e-42fc-a6ff-480aae123c0a,5:57:48,101.25,75.2,53,0
d26a80d0-5eab-4464-b689-f7db618f1e20,8:02:06,95.1,67.31,138,1
a8d8b0f9-b237-436d-8e3f-fddd0adf5054,5:18:40,87.62,69.97,16,1
6f189fc6-66e6-4120-a15b-3bfef275a6da,21:25:23,103.2,74.75,135,1
bdce7000-a3aa-4fd6-8f64-4ae258ddcbc6,15:33:26,102.53,80.42,106,0
59dd36de-b0a6-4999-8ee9-7110f08d5129,22:29:56,107.36,77.86,102,0
e73815b2-5836-4527-b514-67a585b4b9bb,17:51:14,93.98,73.96,12,1
908cc8bf-429f-47b2-a1fa-dcca46ea9a75,0:16:35,108.08,76.96,155,0
cd3ed020-1202-49bf-9af0-a35d694fc665,2:28:59,97.16,73.85,4,1
2290f1ca-2049-464f-b72f-2cc64cba8682,18:41:54,90.32,68.93,81,0
1e6473c5-3d69-4cd4-826f-fb8035c7704e,5:04:31,91.46,70.96,192,0
caebabfc-453c-49af-aacd-f5c1c24a7f90,7:47:09,100.99,73.43,70,0
91e57a23-9914-4409-86ae-eee6f2193bf4,17:20:36,106.94,71.19,85,0
dfa79106-2444-44ab-a6e8-cd1392bb41ba,19:05:51,104.45,77.13,66,1
56b9d2b3-c0d5-4f66-80b2-124c864a2a7c,9:36:29,99.51,65.14,153,0
39e67c7d-aca6-4820-a364-db6c277937fd,8:05:53,103.79,87.1,129,1
51ecf197-6f41-4402-ae1b-28d5997292b7,10:39:07,96.79,82.96,107,1
cf154550-7eb6-484d-bac6-70833a1e5128,3:19:37,99.27,76.22,250,0
25fef4c3-f3e6-4495-80e6-a8f8c30f1dfe,5:12:07,86.92,71.83,29,0
e786ec5a-42ed-45ec-b680-33b5e1546356,2:47:34,93.01,74.57,162,1
2b30143f-1cab-420e-b4d1-2346796419a2,17:22:38,98.32,82.32,228,1
3d5ee5d7-1c7d-44c7-bc5a-738a6abc1ef0,3:30:53,103.23,77.06,242,0
d5e4009b-2cef-4d6c-b254-c287cde8ca87,1:24:07,91.38,76.11,5,1
70f9be9f-284a-4342-aaa1-dcd7d48bc886,4:45:17,87.99,80.25,136,1
b0a4a4db-2916-42b0-a500-7401e9ca2ee2,14:19:20,104.31,81.44,36,0
8ae7ed2e-d868-4260-8861-1dcb37d76526,13:49:29,91.06,72.74,177,1
e050f68d-cdd5-46c7-813f-da847667f660,11:35:15,96.69,80.15,227,0
bd61ec5f-279e-47ef-9f6b-98f4363ae548,12:05:39,101.48,75.17,8,0
a9a69292-c4e9-4cd5-8d6c-db0cbeb69747,13:24:35,106.99,66.88,81,0
58643d61-031b-4ed3-b777-d4260d96154a,10:14:53,99.9,68.87,60,1
865d622c-f3d8-4fcf-b28d-efa45e6ff8c3,20:29:22,101.0,75.63,177,1
4645c886-5c76-487c-be5d-01d98fd13742,21:01:55,94.85,74.61,27,1
9dc64884-25f7-41ea-a23d-750cedb96b98,18:25:43,103.93,64.51,13,1
9fc45617-e035-4267-974e-49400a60da25,7:33:48,100.57,73.45,216,1
baf4a685-3a62-4dda-a213-ebc17071ab72,10:30:12,97.55,67.36,243,1
f8ea3cfb-1398-4b70-af4c-c9a6d00c20f2,8:39:26,95.07,74.36,227,0
b3031ec2-1cbb-44b2-8dd2-09342a74f13b,20:19:25,107.43,72.42,8,1
016d7fa2-7a84-458e-9dda-68f2e9a62444,9:19:52,93.33,86.28,216,0
8347f3fc-11af-43e5-b56c-772c285dc78b,23:09:14,93.55,80.22,178,0
f2a3501d-9117-4f4c-9de5-c3ac5f07d660,10:29:37,101.84,73.27,150,0
eff6de2e-b159-4b39-ac68-3f06d58fc778,14:04:01,94.59,77.9,114,1
faaa7d13-3294-4a63-8d0e-a0cf8bb8d2a2,8:12:07,103.63,76.88,130,0
5ee2a7a6-d085-4f2c-b355-726382dafbfc,19:39:23,96.34,72.59,238,1
4f2b2377-5ed0-4969-9097-0d6f11238ac4,9:40:38,92.14,82.34,161,1
9ec6ca88-5ef1-4c71-96c3-663fca7c16d4,4:57:31,95.52,77.61,184,1
349c721f-0622-445e-b7b4-e59b51bce39e,23:13:56,101.95,64.72,143,0
e41c2838-203b-4d79-b92f-0aba1e069c6b,11:06:48,101.98,80.25,252,0
212b01c5-13e9-44e5-a59c-69caa8c8f6d1,20:34:36,88.85,68.26,64,1
a388e2c3-1d40-4eb3-8c7d-90ff8b9e75fd,15:51:17,107.32,76.01,193,1
30cfe522-46ec-4bdd-bcf9-beb1787c79c9,2:15:04,103.27,81.53,81,0
44b67013-13c0-4770-96d8-379bfc8b9a87,0:39:22,99.97,76.4,162,1
dd9b2286-e634-4eb9-8eb0-f00b84f1daa5,3:01:58,101.63,77.17,104,1
4a663aea-8f80-4d00-b23e-960087a2dab5,22:52:31,95.38,78.26,128,1
543ebf03-2070-493e-89d5-a400f3e0d352,23:40:00,112.66,75.67,96,1
14a4a07b-840f-4539-8296-d87bccdd8fca,12:31:25,93.86,75.21,6,1
ff21b8e0-aead-40c6-b449-dc456f61c3ec,0:31:37,108.31,75.35,246,1
25a2b052-eac3-470a-88b6-e1bec0aa6382,14:42:28,101.66,72.95,239,0
26bb7c8d-893a-47fd-9589-fe2be1d79962,0:50:50,100.3,73.73,208,1
049b7370-c002-4655-9e48-f2bde48e91a9,13:51:55,101.35,74.47,165,0
